joke,category,title 
"Kareivinės. Artėja retas gamtos reiškinys -  Saulės užtemimas. Ta proga organizuojamas specialus renginys. 
Pulkininkas savo pavaduotojui: 
 - Rytoj 10h įvyks Saulės užtemimas, o tai atsitinka toli gražu nekasdien. Visus karius išrikiuoti prie kareivinių, kad galėtų stebėti neįprastą reiškinį! Jeigu lis - rikiuotė sporto salėje. 
Pavaduotojas - kapitonui:
 - Rytoj 10h Saulės užtemimas. Jei lis, lietų bus galima stebėti lauke, prie kareivinių, o užtemimas vyks sporto salėje - tai atsitinka toli gražu nekasdien. 
Kapitonas - leitenantui: 
 - Pulkininko įsakymu, rytoj sporto salėje bus vykdomas Saulės užtemimas. Jeigu lis, visi eis į lauką. 
Leitenantas - seržantui: 
 - Rytoj pulkininkas sporto salėje vykdys Saulės užtemimą. Taip dabar bus kiekvieną kartą, kai lis. 
Seržantas - kareiviams: 
 - Rytoj poilsio nebus dėl pulkininko užtemimo nuo Saulės. Jeigu lis sporto saleje, o tai atsitinka toli gražu nekasdien, visiems rikiuotis prie kareivinių!",anekdotai,"Kareivinės.,Artėja,retas,gamtos,reiškinys"
"Miestelyje yra 4 siuvyklos. Ant pirmos užrašyta ""Geriausias šalies siuvėjas"", ant antros - ""Geriausias Europos siuvėjas"", ant trečios - ""Geriausias pasaulio siuvėjas"", o ant ketvirtos - ""Geriausias šio miestelio siuvėjas"".",anekdotai,"Miestelyje,yra,4,siuvyklos.,Ant"
"Skelbimas: 
Ateikite i prekybos centro SUPERMEGAHYPERKADTAVEKURMARKET AS viktorinu kambary ir atsakykite i tris klausimus. Prizas - Pentium4 
Atejo ten kiskis. Jo paklause: 
 - Koks Lietuvos prezidentas? 
 - Valdas Adamkus. 
 - Kiek metu Jezui Kristui? 
 - 2002. 
 - Kiek danguje zvaigzdziu? 
 - Mokslininkai dar neistyre. 
Eina laimingas kiskis su savo kompu. Sutinka vilka. Jis paklause: 
 - Kur gavai pentiuma? 
 - Zinai skelbima ant azuolo kamieno? 
 - Taip. Ar galetum man pasakyti atsakymus i tuos klausimus. 
 - Gerai. Valdas Adamkus, 2002, mokslininkai dar neistyre. 
Atejo vilkas i viktorinos registracija. Jo ten paklause: 
 - Koks tavo vardas? 
 - Valdas Adamkus. 
 - Kiek tau metu? 
 - 2002. 
 - Ar tu durnas??? 
 - Mokslininkai dar neistyre.",anekdotai,"Skelbimas:,Ateikite,i,prekybos,centro"
"Kaip dulkinasi prancūzas? 
Jis dulkinasi su moterimi. 
Kaip dulkinasi anglas? 
Jis žiūri pro rakto skylutę, 
kaip prancūzas dulkinasi su moterimi. 
Kaip dulkinasi gruzinas? 
Jis dulkina anglą, 
kuris žiūri pro rakto skylutę, 
kaip prancūzas dulkinasi su moterimi. 
Kaip dulkinasi amerikietis? 
Amerikietis Holivude suka filmą apie tai, 
kaip gruzinas dulkina anglą, 
kuris žiūri pro rakto skylutę, 
kaip prancūzas dulkinasi su moterimi. 
Kaip dulkinasi kinietis? 
Kinietį dulkina partiniame susirinkime už tai, 
kad jis pažiūrėjo amerikiečių filmą apie tai, 
kaip gruzinas dulkina anglą, 
kuris žiūri pro rakto skylutę, 
kaip prancūzas dulkinasi su moterimi. 
Kaip dulkinasi kompiuterastas? 
Jis dulkinasi su suknista bugova windoze, 
ir dėl to net negali paskaityti anekdoto
apie tai, kaip dulkinamas kinietis, 
už tai, kad pažiūrėjo amerikiečių filmą apie tai, 
kaip gruzinas dulkina anglą, 
kuris žiūri pro rakto skylutę, 
kaip dulkinasi prancūzas su moterimi.",anekdotai,"Kaip,dulkinasi,prancūzas?,Jis,dulkinasi"
"Poliklinikoje:
 - Ligoni, kaip jūs čia dabar į kabinetą užeinate??? Jūs ką, galvojate, kad mes čia žaidžiam? Išeikit už durų, ir vėl įeikit, kaip priklauso - kojos pusiau sulenktos, ranka ant pilvo, ir energingai dejuodamas!!!",anekdotai,"Poliklinikoje:,-,Ligoni,,kaip,jūs"
"Ėjo trys blondinės namo ir ant namo kampo pamatė spermą. Pirmoji paragavo:
 - Tikrai ne mano vyro. 
Antroji paragavo:
 - Tikrai ne tavo vyro. 
Trečioji paragavo:
 - Tikrai ne iš mūsų laiptinės.",anekdotai,"Ėjo,trys,blondinės,namo,ir"
"Mazas berniukas issiunte prasyma Kaledu Seneliui: ""Atsiusk dovanu man broliuka! "" Senelis atsake: ""Atsiusk man savo mamyte"": - ))))",anekdotai,"Mazas,berniukas,issiunte,prasyma,Kaledu"
"sedi misko zverys prie lauzo. kazkas krumuose garsiai nusibezda, zuikis pasoka is vietos ir sako: 

-kas taip padare? 

is krumu islenda meska: 

-as. 

-liuks kvapas!",anekdotai,"sedi,misko,zverys,prie,lauzo."
"Kosmetologas klausia paciento:
- Ar kasdien trynėte plikę konjaku, kaip buvau liepęs?
- Taip... jei pavykdavo pranešti taurelę pro burną..",anekdotai,"Kosmetologas,klausia,paciento:,-,Ar"
"- Mano senelis žinojo kada numirs..

- Jis ką, ekstrasensu buvo ??

- Koks dar, po velnių, ekstrasensas ? Jam teisėjas pasakė...",anekdotai,"-,Mano,senelis,žinojo,kada"
"Moteris pas psichiatrą:
—Daktare, man kelia nerimą mano sūnaus elgesys. Jis ištisas dienas lipdo smėlio dėžėje pyragėlius ir apsimeta, kad juos valgo. 
—Nieko baisaus. Tai visiškai normalus vaiko elgesys. 
—Taip, bet jis nepatinka nei man, nei jo žmonai.",anekdotai,"Moteris,pas,psichiatrą:,—Daktare,,man"
"Grįžta iš tolimo reiso jūreivis. Pirmasis jo noras, patys žinot, kuo greičiau... Tik bėda, nėra pinigų. Susiranda jis vieną prostitutę ir pradeda derėtis. Ji sako:
 - Galiu tave visiškai patenkinti už 100$. Nepasigailėsi. 
 - Ką tu? Neturiu tiek pinigų! 
 - Gerai, galiu patenkinti orališkai už 50$. 
 - Vis viena per brangu. 
 - Tuomet galiu padaryti masažą už 30$. 
 - Matai, turiu tik 10$... 
 - Tu ką, tyčiojiesi? Nors... už 10 galiu tau padaryti pingvinuką. 
 - Kaip tai suprasti? 
 - Važiuojam už miesto - pats pamatysi. 
Jūreivis jai duoda 10$ ir jie nuvažiuoja už miesto. Ten prostitutė nusiveda jį į lauką, atsega kelnių užtrauktuką ir pradeda čiulpti jo daiktą. Jūreivis:
 - O, gerai... ooo... kaifas... aš jau tuoj baigsiu... 
Tik staiga prostitutė akimirksniu išmeta jo instrumentą iš burnos ir pasileidžia bėgti. Jūreivis - paskui ją - nusmauktomis kelnėmis, mažučiais žingsniukais:
 - Stok! Sustok, tau sakau! ..",anekdotai,"Grįžta,iš,tolimo,reiso,jūreivis."
"Žmogelis darė remontą namuose, ir, kadangi liko dažų, perdažė ir klozeto dangtį. Paskui išėjo į barą atsipūsti. Tuo metu grįžo jo žmona, ir, nieko nepastebėjusi,  pabandė atlikti reikaliuką. Savaime aišku, prilipo. Po kelių valandų grįžo vyras, ir aptiko žmoną, tvirtai prilipusią prie klozeto sėdynės. Žmogelis nepasimetė, atsuko klozeto sėdynę, aprengė žmoną paltu(nes klozeto dangtis trukdė apvilkti bet ką kitą), išsikvietė taksi ir nuvežė į traumatologinį skyrių. Nuvedęs pas daktarą, liepė žmonai atsukti daktarui nugarą ir pakelė jos paltą:
 - Na, daktare ar matėte kada nors tokį dalyką? 
 - Na, tokius dalykus matau kasdien,  - tarė gydytojas,  - bet kad būtų rėmelyje, tai dar nesu matęs!",anekdotai,"Žmogelis,darė,remontą,namuose,,ir,"
"- Daktare, man niežti tarp kojos pirštų.
- Tarp kurių ?
- Tarp nykščių",anekdotai,"-,Daktare,,man,niežti,tarp"
"Moteris sėdėjo bare gurkšnodama kokteilį. Staiga į barą įėjo puikiai sudėtas, iš kojų verčiantis, seksualus jaunas vyriškis. Visa jo povyza buvo tokia neįtikėtinai gundanti, kad moteris negalėjo atitraukti nuo jo akių. Jaunuolis pastebėjo jos nejudančių akių žvilgsnį ir pasuko tiesiai jos link. Nespėjus jai atsiprašyti už tokį savo elgesį, jaunasis vyriškis pasilenkė prie jos ir sušnibždėjo į ausį: “Padarysiu viską, ką nori, kad ir kiek ekstravagantiški tavo norai būtų, ir visa tai tik už 20 dolerių, daugiau nieko iš tavęs nereikalausiu”.
Virpėdama iš susijaudinimo, moteris paklausė, kokios būtų papildomos sąlygos. Jaunuolis pakartojo: “20 dolerių ir tau tereikės pasakyti man, ko nori – trimis žodžiais”.
Moteris akimirksniu apsvarstė jo pasiūlymą, tuomet atsargiai ištraukė 20 dolerių banknotą ir jausmingai įspaudė jam į ranką kartu su savo namų adresu. Žvilgtelėjusi jam giliai į akis, liežuvio galiuku lėtai apsilaižė lūpas, uždėjo ranką ant šlaunies ir krūtine glausdamasi prie jo, sušnibdėjo: “Sutvarkyk mano namus”.",anekdotai,"Moteris,sėdėjo,bare,gurkšnodama,kokteilį."
Ziuri bezdzione i veidrodi ir sako:jeigu as tokia buciau tikrai nusisauciau,anekdotai,"Ziuri,bezdzione,i,veidrodi,ir"
"Petriukas neatëjo á mokyklà. Sekanèià dienà mokytoja klausia, kur ðis trainiojosi.

- Namie buvo gaisras ir su seneliu nelaimë...

- Na, papasakok smulkiau..

- Ið ryto nuëjau á parduotuvæ pieno. Gráþtu - butas dega. Butas devintame aukðte, o ten senelis.

- Tai senelis sudegë?

- Ne, atvaþiavo ugniagesiai ir ëmë pilti vandená.

- Tai senelis nuskendo?

- Ne, iððoko per langà.

- Reiðkia uþsimuðë.

- Ne, ugniagesiai iðtiesë brezentà.

- O kaip gi senelis?

- Nuspyruokliavo atgal á butà.

- Sudegë?

- Ne.

- Paskendo?

- Ne.

- Tai kas gi atsitiko su seneliu?

- Vël iððoko.

- O toliau?

- Nuspyruokliavo atgal i butà. Po to vël iððoko ir vël nuspyruokliavo atgal á butà. Vël iððoko ir vël atgal.. Ir taip labai ilgai.

- Petriuk, KAS ATSITIKO SENELIUI ?!?!?!

- Teko nuðauti, atsibodo jis visiems...",anekdotai,"Petriukas,neatëjo,á,mokyklà.,Sekanèià"
"-Mylimoji, ištark tuos tris žodžius, kurie amžiams susieja du žmones!
-Gerai. Brangusis, aš nėščia.",anekdotai,"-Mylimoji,,ištark,tuos,tris,žodžius,"
"Moteris išvažiuoja atostogų ir paprašo brolio, kad prižiūrėtų jos katiną.
Pirmą dieną skambina moteris namo ir klausia brolio kaip laikosi katė, brolis atsako:
-Katė negyva.
Moteris susigraudina, pradeda isteriškai kūkčioti ir sako broliui:
-Negalima tokią naujieną pranešti pačią pirmą dieną šitaip! Pirmiausia reikėjo
pasakyti, kad katė užlipo ant stogo ir nebegali nulipti, antrą dieną reikėjo pasakyti, kad ji nukrito ir dabar pas veterenarą, trečią dieną tik reikėjo pasakyti, kad katė neatlaikė komplikacijų ir nudvesė…
Sekančią dieną brolis skambina jai ir sako:
-Močiutė ant stogo ir negali nulipti.",anekdotai,"Moteris,išvažiuoja,atostogų,ir,paprašo"
"Vaikinas ir mergina prabangiame bare/klube. Vyrukas užsisako alaus, mergina - kaljaną, jūros gėrybių salotas, lašišos citrininiam padaže, patį brangiausią kokteilį. Vaikinas mintyse: ""Na nieko, negaila, vis vien duos šiąnakt!"". Klausia jos:
- O Tu visuomet taip sočiai valgai?
Ji, čepsėdama:
- Ne... Tik kai mėnesinės būna!",anekdotai,"Vaikinas,ir,mergina,prabangiame,bare/klube."
"Vyrukas grižta namo prastai jausdamasis dėl to, ką dieną nuveikė. Kaip ir daugybė mūsų jo sąmonė turi du balsus: geros moralinės pusės ir blogos. Bežiūrint į lubas balsas jo galvoje šnibžda ""nesijaudink, daugybė daktarų turi lytinių santykių su pacientais"". Žmogus mėtosi ir nesusigaudo savo dienos veiksmų atspindžiuose. Balsas dar kartą sako ""nesijaudink, daugybė daktarų turi lytinių santykių su pacientais"". Truputi nusiraminęs vyrukas bando atsipalaiduoti ir galvoti geriau apie save, kuomet kitas balsas galvoje šūkteli ""bet juk tu esi veterinaras"".",anekdotai,"Vyrukas,grižta,namo,prastai,jausdamasis"
"Tikras įžūlumas: duoti kyšį ir paprašyti kvito, kad jį gavo.",anekdotai,"Tikras,įžūlumas:,duoti,kyšį,ir"
"Sėdi vaikas smėlio dėžėj ir kažką lipdo. Prieina linksmas policininkas ir klausia:
 - Ką lipdai? 
 - Policininką. 
 - O ko dedi? 
 - Na, truputį smėlio, truputį molio, na ir š**o truputį. 
Policininkas pasibaisėjęs prieina prie vaiko motinos ir sako:
 - Kas čia dabar yra, jūsų vaikas is š**o policininką lipdo, kad to daugiau nebūtu!!! 
Kitą dieną vėl tas pats policininkas prieina prie to paties vaiko, kuris vėl kažką lipdo, ir klausia:
 - Ką lipdai? 
 - Gaisrininką. 
 - O ko dedi? 
 - Na, truputį smėlio ir molio truputį. 
 - O tai ko š**o nededi? 
 - Jei įdėsiu, tai vėl policininkas gausis.",anekdotai,"Sėdi,vaikas,smėlio,dėžėj,ir"
"Dviese dirba labai keistą darbą - vienas kasa duobes, kitas eina iš paskos ir iš karto užkasinėja. Nustebęs praeivis klausia:
- Ką jūs čia darote?
- Dirbame, tik įprastai mes būname trise, tačiau šiandien tas, kur medžius sodina, susirgo.",anekdotai,"Dviese,dirba,labai,keistą,darbą"
Tarnavo karta Petka ir Capajevas isskyre  juos. Petka pas rusus Capajeva  pas amerikonus. Susitare jie po - kiek laiko susitikti. Po metu nutare Petka susitikti su Capajevu.,anekdotai,"Tarnavo,karta,Petka,ir,Capajevas"
"Atėjo žmogelis pas daktarą, skundžiasi:
 - Daktare, mano vienas kiaušinis ištino
 - Parodyk
 - Kad, jūs juoksitės
 - Na ką tu, ne tokių dalykų esu matęs
Žmogelis išsitraukia savąjį, (tokį, meliono dydžio), padeda ant stalo... 
 - Chi chi chichi che che!!! 
 - Na va, o jei sutinusį būčiau išsitraukęs...",anekdotai,"Atėjo,žmogelis,pas,daktarą,,skundžiasi:"
As esu Tytas Rackys. As norui ciulpti ar ok/,anekdotai,"As,esu,Tytas,Rackys.,As"
"Þmona vyrui:

-Kai pareini reikia nusivalyti kojas!!!

Vyras:

-Galiu ir nepareiti!!!",anekdotai,"Þmona,vyrui:,-Kai,pareini,reikia"
"Skambina mergina i radija ir sako: ""Vakar radau pinigine su 500$, 600DM ir Gariko Marikiano vizitine kortele. Prasom, pagrokit jam kokia nors gera daina!"" :)",anekdotai,"Skambina,mergina,i,radija,ir"
"– Kam drambliui raudonos akys?

– Kad braðkëse galëtø pasislëpti.

– ???

– Ar matei dramblá, pasislëpusá braðkëse?

– Ne.

– Va, matai, kaip gerai pasislëpë.",anekdotai,"–,Kam,drambliui,raudonos,akys?"
"Šauktukas rodo savo sūnui klaustuką ir sako:

- Tu irgi taip atrodysi, jei nuolat kūprinsiesi !",anekdotai,"Šauktukas,rodo,savo,sūnui,klaustuką"
"Merginos, jus atrodote baisi?! Esate plaukuotos?! Smirdate prakaitu?! Tai ko jus laukiate.... Ciupkit kirvius, eikit i miska kirskit medzius, kersykit gamtai!!",anekdotai,"Merginos,,jus,atrodote,baisi?!,Esate"
"Atvažiuoja ūkininkas i Kauną, nusiperka žąsį. Eina Laisvės alėja su žąsim pririšęs pavadėlį.

Prie jo prisistato policininkas.

- Su Žąsim po alėja vaikščioti negalima!

Nustemba ūkininkas:

- A kodel gi?

- Jūsų žąsis atsiprašant - šika.

- O vat ten, prie suoliuko, balandžiai irgi šiką, - jiem galima?

- Balandžiai, tai taikos paukštis, jiem galima!

- Nu blyn, mano žąsis irgi karo nenori.",anekdotai,"Atvažiuoja,ūkininkas,i,Kauną,,nusiperka"
"Lordas gráþo namo anksèiau negu paprastai ir nustebæs mato: liokajus, apsivilkæs jo chalatà, këpso jo mëgstamame fotelyje su cigaru dantyse ir gurkðnoja viská.

- Dþonai, - kandþiai paklausë lordas, - gal dar ir mano þmonà pasisodintum sau ant keliø?

- Ketinau tai padaryti, sere, bet sodininkas mane aplenkë.",anekdotai,"Lordas,gráþo,namo,anksèiau,negu"
"Vyksta žaidimas ""Taip ir Ne"". Žaidėjai susirinkę ne patys intelektualiausiai, bet niekada nepasimetantis Valinskas žvaliai užduoda naują temą: - Daiktas. 
Kaip visada pasipila klausimai: 
Žaidėjas: - Valgomas? 
Valinskas: - Ne 
Žaidėjas: - Naudojamas namuose? 
V: - na... (Gerai pamastęs) Taip 
Ž: - Kiekvienuose namuose yra? 
V: - Taip, beveik kiekvienuose 
Ž: - O gal tuomet naudojamas buityje? 
V: - Taip 
Ž: - Na tuomet viskas aišku. Nėt neber daugiau ką ir klausinėt. Atsakymas: moteris...",anekdotai,"Vyksta,žaidimas,""Taip,ir,Ne""."
Kalejimas.Pagranduko klausia paskutinio noro.-Tik nesaukite y galva.....,anekdotai,"Kalejimas.Pagranduko,klausia,paskutinio,noro.-Tik,nesaukite"
"- Kodėl Jūs nušovėte zuikį? Juk nesate medžiotojų draugijos narys? 
 - O kodėl jis ėdė kopūstus mano darže? Jis juk nebuvo mano šeimos narys?",anekdotai,"-,Kodėl,Jūs,nušovėte,zuikį?"
"Trys katinai susiginciojo kuris is ju didesnis tinginys.... Pirmas sako:
-Man tai vakar pieno ipyle ir nelakiau
-Tai kaip cia?..kodel nelakei?
-Aaaai dar cia liezuvi kisiu laksiu....nelakiau
Kitas sako:
-Pfff man tai vakar mesos numete ir needziau
-Kaip taip? Kodel needei?
-He ....dar cia burna ziosiu dantis gadinsiu...
Trecias taip nuzvelge visus....sako :
-Girdejot kaip vakar rekiau?
- Nuuu ir kas buvo?
-Tai va... Ant kiausiniu uzsilipau ir nulipt tingejau",anekdotai,"Trys,katinai,susiginciojo,kuris,is"
"Sedi dvi plytos ant stogo ir kalbas:
 - o davai kam nors ant galvos? 
 - davai
 - va zek vienas eina 
 - durne sitas su salmu! 
 - Px ziurek! Ei petrai! BOOM!",anekdotai,"Sedi,dvi,plytos,ant,stogo"
"Papuole narkomanas i pragara, vaikshto vaikshto ziuri - visas laukas kanapiu! Jis tik skina ir skina, tuoj atejo velnias ir sako: - Kam tu skini paziurek kiek kruvu priskinta! Narkosha pasiziuri - rimtai! pilna! Jis tik kad prades kasiakus sukti tik suka suka jam velnias ir sako: - Tu ka? paziurek kiek prisukta! Narkomanas ziuri - stebuklas ir velniui: - Duok greit dektuku!!! - Taip, taip, jei butu dektuku - butu rojus...",anekdotai,"Papuole,narkomanas,i,pragara,,vaikshto"
"kalbasi dvi drauges viena sako : 
 - mane nemiga kamuoja jauantra savaite, gal zinai kokiu budu kaip uzmigt?
kita sako - kai as neuzmiegu tai suskaiciuoju iki triju...
- ir uzmiegi !? 
- na jejneuzmiegu skaiciuoju iki  puse keturiu ;D",anekdotai,"kalbasi,dvi,drauges,viena,sako"
"Atvažiuoja į mokyklą inspektorius patikrinti, kaip mokiniai mokosi. Ateina į tikybos pamoką ir klausia: 
- Štai, prašau, mokiny, atsistokite... 
Atsistoja mokinys: 
- Aš Petriukas. 
- Petriuk, pasakykite, kas sugriovė Jerichono sienas? 
Petriukas: 
- Ponas inspektoriau, kaip dievą myliu, negrioviau aš tų sienų! Tikrai negrioviau! 
Inspektorius galvoja: matyt čia mokiniai tikybos visai nesimoko. Niekad Biblijos neskaitę. 
Nueina pas direktorių ir sako: 
- Klausykit, ponas direktoriau, aš ateinu per tikybos pamoką patikrint, paklausiu Petriuko, kas sugriovė Jerichono sienas, o jis man atsako: ""Aš negrioviau!"". 
Direktorius: 
- Ponas inspektoriau, aš labai gerai pažįstu šito mokinio šeimą. Pažįstu motiną, pažįstu tėvą... Puiki šeima. Jei jis sako, kad negriovė, tai vadinasi jis tikrai negriovė! 
Inspektorius - už galvos! Iš karto į Švietimo ir Kultūros ministeriją, iškart pas ministrą ir sako: 
- Ponas ministre! Tik paklausykit: nuvažiuoju aš į mokyklą, ateinu į tikybos pamoką, paklausiu mokinio, kas nugriovė Jerichono sienas. Jis man sako - ""Aš negrioviau"". Aš nueinu pas direktorių, pasakau, ką man mokinys atsakė, o direktorius man - ""Tai kad jis ir negalėjo sugriauti, nes jo šeima gera""?!!! Tai klausykit, kas darosi! 
Ministras: 
- Ponas inspektoriau, ko jūs čia keliat audrą vandens stiklinėje?! Tuoj surinksim mokesčius, Sodros mokesčius, pelno mokesčius... Ir atstatysim tą jūsų sieną!",anekdotai,"Atvažiuoja,į,mokyklą,inspektorius,patikrinti,"
"Mama pas gydytoją atveda vaiką. Gydytojas jį apžiūri ir klausia motinos:

- O kiek jūsų vaikučiui metų?

Mama atsako:

- Greit bus penkeri.

Gydytojas:

- Ghm... O jūs optimistė.",anekdotai,"Mama,pas,gydytoją,atveda,vaiką."
"Ateina þmogelis pas seksopatologà ir klausia: 

-Daktare, ar normalu, jei að per dienà tris kartus uþsiimu onanizmu? 

-Na, èia jau ðiek tiek per daug. Patarèiau jums susirasti draugæ. 

-Tai kad að turiu draugæ. 

-Að turiu galvoje draugæ, su kuria galëtumëte uþsiimti seksu. 

-Nu tai að su ja ir uþsiimu seksu. Visa bëda tame, kad ji man per pusryèius, pietus ir vakarienæ neduoda.",anekdotai,"Ateina,þmogelis,pas,seksopatologà,ir"
"Rašo blondinė laišką seseriai:
Rašau lėtai, nes žinau, kad greitai skaityti nemoki. Į laišką norėjau įdėti pinigų, bet voką jau užklijavau, žinau, kad turi vaiką tik nežinau ką berniuką ar mergaitę, todėl nežinau kas aš teta ar dėdė :)",anekdotai,"Rašo,blondinė,laišką,seseriai:,Rašau"
